renset,learningRate,batchsize,,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50
original,1e-07,16,val_accuracy,0.335923,0.337542,0.291898,0.260451,0.224519,0.204495,0.195339,0.193073,0.182205,0.185951,0.187107,0.188402,0.190529,0.192148,0.192841,0.194229,0.195200,0.194784,0.195801,0.197327,0.197605,0.197512,0.198437,0.199408,0.200148,0.199547,0.201998,0.202460,0.203986,0.203986,0.204218,0.204819,0.205697,0.207038,0.206946,0.208148,0.208148,0.209952,0.209813,0.211663,0.211247,0.211062,0.211709,0.212588,0.213836,0.214576,0.214253,0.215548,0.215964,0.216149
original,1e-08,16,loss,0.436459,0.436484,0.436936,0.436782,0.436563,0.436747,0.436428,0.436530,0.436693,0.436482,0.436505,0.436521,0.436272,0.436313,0.436359,0.436662,0.436000,0.436366,0.436494,0.436136,0.436099,0.436329,0.436116,0.436200,0.436295,0.435983,0.436147,0.435928,0.436197,0.436222,0.435715,0.435986,0.435942,0.435757,0.435593,0.435893,0.435924,0.435795,0.435601,0.435666,0.435840,0.436252,0.435853,0.435597,0.435670,0.435608,0.435522,0.435750,0.435677,0.435446
original,1e-08,16,accuracy,0.294985,0.292347,0.293099,0.293261,0.293308,0.293099,0.293539,0.293898,0.292775,0.293933,0.294465,0.293597,0.294037,0.294337,0.293724,0.292463,0.295043,0.294176,0.294361,0.293666,0.294164,0.292556,0.294800,0.293180,0.293018,0.293956,0.295448,0.293042,0.292752,0.293065,0.294442,0.293921,0.292880,0.293585,0.293007,0.294060,0.293227,0.293227,0.294742,0.293817,0.295575,0.292845,0.292903,0.293412,0.292637,0.294210,0.295309,0.292417,0.294187,0.293146
original,1e-08,16,val_loss,0.431668,0.458534,0.460602,0.457021,0.451217,0.445924,0.440133,0.434868,0.432970,0.435267,0.436673,0.437584,0.438245,0.438465,0.438527,0.438536,0.438658,0.438674,0.438596,0.438556,0.438523,0.438450,0.438307,0.438427,0.438434,0.438383,0.438355,0.438383,0.438423,0.438425,0.438240,0.438119,0.438272,0.438254,0.438228,0.438047,0.438121,0.438123,0.438156,0.438085,0.438060,0.438031,0.437947,0.437902,0.437932,0.437829,0.437844,0.437734,0.437670,0.437701
original,1e-08,16,val_accuracy,0.348594,0.348594,0.348779,0.348918,0.350074,0.349010,0.342952,0.332686,0.318396,0.299297,0.293470,0.290649,0.287736,0.285932,0.286441,0.285979,0.286441,0.285609,0.286256,0.286441,0.287042,0.286626,0.287042,0.286164,0.286718,0.286117,0.285747,0.286164,0.286117,0.286071,0.286071,0.286626,0.286071,0.286210,0.285840,0.287320,0.286903,0.286441,0.286348,0.286996,0.286256,0.285516,0.286487,0.287088,0.286117,0.287273,0.286718,0.287597,0.287320,0.286903
original,1e-09,16,loss,0.391380,0.391480,0.391948,0.391146,0.391057,0.391258,0.391758,0.391299,0.391408,0.391545,0.391248,0.391494,0.391208,0.391104,0.391697,0.391022,0.391323,0.391392,0.391378,0.391801,0.391366,0.391231,0.391254,0.391477,0.391187,0.391308,0.391579,0.391483,0.391174,0.391275,0.391561,0.391260,0.391712,0.391158,0.391371,0.391153,0.391226,0.391271,0.390993,0.391384,0.391708,0.391682,0.391447,0.391456,0.391349,0.391380,0.391572,0.391497,0.391529,0.391547
original,1e-09,16,accuracy,0.211853,0.209330,0.208277,0.208867,0.212072,0.212339,0.209423,0.210129,0.210279,0.210175,0.212188,0.207826,0.208185,0.211158,0.209735,0.210001,0.210487,0.208601,0.211529,0.211228,0.209087,0.210915,0.212072,0.211506,0.210777,0.209909,0.209585,0.209469,0.211008,0.212512,0.210395,0.212119,0.210649,0.208729,0.210742,0.211749,0.211783,0.211066,0.210869,0.210267,0.209469,0.209793,0.208636,0.211043,0.209215,0.209342,0.210129,0.212003,0.210672,0.210453
original,1e-09,16,val_loss,0.304851,0.315340,0.343898,0.370385,0.371703,0.367465,0.365694,0.368536,0.376602,0.384445,0.390068,0.392139,0.393079,0.393822,0.394060,0.393958,0.394012,0.394095,0.393956,0.394081,0.394211,0.394158,0.394046,0.394108,0.394190,0.394037,0.394207,0.394155,0.394039,0.393915,0.394269,0.394178,0.394123,0.394096,0.394058,0.394173,0.394168,0.394346,0.394287,0.394367,0.394272,0.394195,0.394206,0.394291,0.394201,0.394238,0.394119,0.393980,0.394094,0.394158
original,1e-09,16,val_accuracy,0.279134,0.277331,0.269284,0.265862,0.258925,0.249214,0.238624,0.224843,0.213929,0.207778,0.206622,0.207038,0.207362,0.206576,0.206807,0.206067,0.206622,0.206622,0.206484,0.206715,0.207038,0.207362,0.207825,0.206715,0.207085,0.206576,0.207270,0.205790,0.206021,0.205744,0.206715,0.206622,0.205790,0.206761,0.206067,0.207362,0.206391,0.208010,0.207501,0.206946,0.206900,0.206530,0.207362,0.206900,0.206484,0.207408,0.207825,0.207316,0.206715,0.207455
pre_act,0.1,16,loss,0.457281,0.452392,0.452262,0.452544,0.452423,0.456626,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463548,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547,0.463547
pre_act,0.1,16,accuracy,0.337194,0.373721,0.374045,0.373409,0.373513,0.367971,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812
pre_act,0.1,16,val_loss,0.452819,0.455327,0.453928,0.453273,0.453420,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911,0.464911
pre_act,0.1,16,val_accuracy,0.370098,0.360155,0.366306,0.368156,0.367323,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658
pre_act,0.01,16,loss,0.298918,0.287619,0.287619,0.287625,0.287625,0.287639,0.287630,0.287626,0.287627,0.287628,0.287630,0.287624,0.287625,0.287627,0.287628,0.287620,0.287621,0.287638,0.287630,0.287619,0.287635,0.287631,0.287624,0.287640,0.287625,0.287623,0.287617,0.287625,0.287626,0.287617,0.287625,0.287625,0.287620,0.287627,0.287630,0.287624,0.287628,0.287627,0.287626,0.287622,0.287622,0.287635,0.287629,0.287620,0.287625,0.287625,0.287626,0.287624,0.287624,0.287621
pre_act,0.01,16,accuracy,0.307319,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.350870,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.338305,0.357812,0.357812,0.357812,0.357812,0.357812,0.351506,0.355348,0.357107,0.353381,0.357812,0.357812,0.350546,0.357812,0.357812,0.357812,0.357812,0.357812,0.345467,0.357812,0.357812,0.357812,0.357812,0.357812,0.354677,0.352964,0.357812,0.357812,0.357812
pre_act,0.01,16,val_loss,0.288873,0.288891,0.288876,0.288878,0.288889,0.288927,0.288882,0.288871,0.288875,0.288892,0.288879,0.288887,0.288884,0.288890,0.288875,0.288878,0.288878,0.288927,0.288870,0.288906,0.288874,0.288887,0.288894,0.288888,0.288890,0.288881,0.288904,0.288893,0.288879,0.288897,0.288888,0.288883,0.288907,0.288890,0.288886,0.288883,0.288874,0.288887,0.288902,0.288891,0.288877,0.288878,0.288876,0.288898,0.288905,0.288908,0.288892,0.288903,0.288882,0.288893
pre_act,0.01,16,val_accuracy,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.226045,0.349658,0.226045,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658
pre_act,0.001,16,loss,0.288968,0.278930,0.278501,0.278250,0.278108,0.277885,0.277641,0.277628,0.277521,0.277348,0.277187,0.277034,0.276863,0.276512,0.276187,0.275761,0.275451,0.275129,0.274737,0.274427,0.274157,0.273795,0.273597,0.273197,0.272821,0.272606,0.272213,0.272062,0.271824,0.271405,0.271093,0.270872,0.270418,0.270303,0.269843,0.269652,0.269380,0.269187,0.269022,0.268713,0.268342,0.268108,0.268016,0.267725,0.267513,0.267300,0.267258,0.267029,0.266964,0.266671
pre_act,0.001,16,accuracy,0.368226,0.401016,0.409416,0.419239,0.423115,0.425256,0.428681,0.430138,0.432140,0.436919,0.438781,0.442414,0.443768,0.445619,0.446013,0.446244,0.449739,0.449854,0.455824,0.457410,0.460464,0.464456,0.462987,0.470796,0.476570,0.478063,0.482483,0.485479,0.489564,0.495580,0.499178,0.500717,0.507984,0.513260,0.518559,0.519427,0.524205,0.526288,0.529331,0.530927,0.541537,0.542579,0.543713,0.549590,0.552911,0.553096,0.554785,0.560860,0.562318,0.566252
pre_act,0.001,16,val_loss,0.287640,0.288831,0.288695,0.285207,0.283599,0.279915,0.279226,0.278810,0.278759,0.278768,0.278984,0.278678,0.278244,0.278224,0.277856,0.277608,0.277261,0.277119,0.277141,0.276666,0.276545,0.276439,0.276469,0.276209,0.276057,0.275945,0.275756,0.275753,0.275534,0.275656,0.275924,0.275165,0.275704,0.275092,0.275582,0.275043,0.275036,0.275045,0.275355,0.275166,0.274843,0.275104,0.274893,0.274743,0.274721,0.275007,0.276168,0.274818,0.274867,0.274937
pre_act,0.001,16,val_accuracy,0.163568,0.165048,0.295875,0.319414,0.378237,0.417638,0.424112,0.430679,0.432760,0.429384,0.433500,0.431373,0.437477,0.435488,0.427442,0.429153,0.437153,0.437754,0.432575,0.443072,0.443535,0.446402,0.454033,0.447651,0.456622,0.459721,0.468091,0.464160,0.468831,0.473132,0.460784,0.478774,0.481502,0.467166,0.476508,0.480855,0.463883,0.482103,0.482843,0.479236,0.484554,0.472346,0.488161,0.484184,0.480716,0.486173,0.469247,0.486728,0.477294,0.476739
pre_act,0.0001,16,loss,0.333084,0.285342,0.280745,0.279858,0.279486,0.279187,0.279028,0.278788,0.278705,0.278474,0.278319,0.278135,0.278000,0.277831,0.277747,0.277629,0.277508,0.277400,0.277302,0.277138,0.277026,0.276929,0.276799,0.276691,0.276538,0.276523,0.276337,0.276196,0.276017,0.275914,0.275801,0.275669,0.275610,0.275432,0.275239,0.275143,0.274943,0.274885,0.274745,0.274741,0.274570,0.274503,0.274396,0.274246,0.274134,0.274041,0.273913,0.273872,0.273783,0.273667
pre_act,0.0001,16,accuracy,0.306880,0.265435,0.310941,0.376117,0.387085,0.396665,0.401733,0.406084,0.407275,0.411082,0.414599,0.418406,0.420442,0.420142,0.423196,0.424885,0.424353,0.425071,0.425834,0.426725,0.428519,0.428866,0.429838,0.430254,0.429490,0.430659,0.430775,0.432233,0.433413,0.434176,0.433181,0.435600,0.437578,0.438203,0.439753,0.437717,0.441524,0.441697,0.441998,0.443294,0.443768,0.444081,0.447089,0.446788,0.447378,0.446510,0.448535,0.450548,0.451324,0.452423
pre_act,0.0001,16,val_loss,0.289174,0.289176,0.289196,0.289095,0.288632,0.283918,0.280611,0.280109,0.279843,0.279697,0.279489,0.279444,0.279362,0.279187,0.279144,0.279083,0.278981,0.278911,0.278889,0.278836,0.278742,0.278754,0.278638,0.278496,0.278420,0.278359,0.278340,0.278296,0.278229,0.278103,0.278013,0.277936,0.277936,0.277783,0.277765,0.277914,0.277610,0.277670,0.277624,0.277577,0.277505,0.277424,0.277416,0.277339,0.277331,0.277442,0.277221,0.277323,0.277340,0.276938
pre_act,0.0001,16,val_accuracy,0.234924,0.196587,0.174066,0.180494,0.217027,0.285192,0.346929,0.383278,0.393313,0.398030,0.402701,0.405383,0.406308,0.411348,0.409822,0.409360,0.411256,0.412320,0.412088,0.415002,0.414539,0.415511,0.416112,0.417314,0.418701,0.417314,0.418979,0.417638,0.418933,0.419811,0.418840,0.423603,0.419256,0.423788,0.425037,0.425592,0.427164,0.423927,0.425453,0.427164,0.430124,0.429893,0.431373,0.430679,0.429430,0.431003,0.432297,0.435303,0.433500,0.434193
pre_act,1e-05,16,loss,0.431527,0.379016,0.347168,0.335457,0.328531,0.324024,0.320215,0.317429,0.314615,0.311675,0.308093,0.303204,0.297980,0.293792,0.291349,0.290123,0.289508,0.289125,0.288742,0.288481,0.288170,0.287952,0.287674,0.287443,0.287180,0.286986,0.286737,0.286534,0.286186,0.285798,0.285345,0.284890,0.284442,0.284000,0.283506,0.283069,0.282625,0.282327,0.281980,0.281626,0.281434,0.281168,0.280952,0.280794,0.280572,0.280446,0.280292,0.280142,0.280006,0.279871
pre_act,1e-05,16,accuracy,0.265273,0.239656,0.269068,0.279400,0.281437,0.284549,0.287199,0.285370,0.287708,0.286273,0.283392,0.272076,0.263051,0.257486,0.248172,0.246136,0.247917,0.249086,0.249294,0.251342,0.251944,0.255855,0.257856,0.262901,0.266094,0.271185,0.272794,0.277086,0.279273,0.278162,0.303096,0.306336,0.308164,0.312468,0.311948,0.313035,0.317200,0.320116,0.322002,0.326561,0.325450,0.329662,0.333804,0.335296,0.337032,0.339520,0.343696,0.345316,0.347237,0.346832
pre_act,1e-05,16,val_loss,0.289791,0.289683,0.289808,0.290353,0.292715,0.298234,0.306495,0.310656,0.311411,0.310210,0.306783,0.301953,0.297247,0.293855,0.292114,0.291229,0.290682,0.290277,0.289955,0.289652,0.289362,0.289103,0.288842,0.288629,0.288403,0.288171,0.287920,0.287614,0.287216,0.286800,0.286328,0.285888,0.285409,0.284995,0.284546,0.284137,0.283748,0.283421,0.283135,0.282864,0.282609,0.282377,0.282161,0.281981,0.281799,0.281640,0.281512,0.281390,0.281284,0.281159
pre_act,1e-05,16,val_accuracy,0.234647,0.229837,0.227340,0.235710,0.248798,0.257584,0.270625,0.271458,0.277285,0.281955,0.276915,0.266509,0.255272,0.252127,0.248983,0.248566,0.250509,0.249306,0.250324,0.253052,0.253885,0.259943,0.261654,0.266972,0.273677,0.274926,0.277932,0.278024,0.279782,0.305864,0.305864,0.304153,0.309425,0.311829,0.309610,0.315991,0.315437,0.314188,0.320292,0.325055,0.323714,0.331992,0.332223,0.334813,0.340270,0.342675,0.342351,0.341380,0.341935,0.342999
pre_act,1e-06,16,loss,0.405934,0.402319,0.399437,0.397300,0.395221,0.392920,0.390940,0.389185,0.386885,0.384938,0.383263,0.381103,0.379062,0.377232,0.375030,0.372491,0.370417,0.368187,0.366041,0.363165,0.360725,0.358436,0.355883,0.353158,0.350756,0.348646,0.346084,0.343449,0.341481,0.339050,0.336841,0.334774,0.332502,0.330118,0.327902,0.325506,0.323024,0.320345,0.317321,0.314010,0.310611,0.307671,0.305285,0.303577,0.302230,0.301052,0.299976,0.299349,0.298460,0.297990
pre_act,1e-06,16,accuracy,0.347954,0.341093,0.333665,0.329523,0.329002,0.327278,0.327058,0.325982,0.325959,0.323761,0.322905,0.323367,0.322962,0.322951,0.321111,0.319029,0.318057,0.316657,0.314586,0.315395,0.310941,0.309506,0.308048,0.306648,0.303825,0.301291,0.301638,0.298352,0.296397,0.297103,0.294742,0.294476,0.294870,0.294083,0.291642,0.291456,0.289790,0.287881,0.284572,0.277410,0.271428,0.264729,0.261108,0.255947,0.254755,0.257208,0.256503,0.255658,0.257127,0.254408
pre_act,1e-06,16,val_loss,0.290354,0.290403,0.291006,0.293369,0.303640,0.327592,0.355604,0.373252,0.380691,0.382843,0.383082,0.381809,0.380106,0.377986,0.375926,0.373736,0.371510,0.369086,0.366734,0.364546,0.361989,0.359592,0.357038,0.354491,0.351791,0.349312,0.346769,0.344441,0.342001,0.339511,0.337105,0.334726,0.332425,0.330144,0.327931,0.325544,0.322911,0.320009,0.316809,0.313359,0.310050,0.307322,0.305260,0.303671,0.302423,0.301397,0.300493,0.299743,0.299023,0.298423
pre_act,1e-06,16,val_accuracy,0.270394,0.269978,0.269423,0.270625,0.275296,0.282094,0.302534,0.320940,0.321310,0.320061,0.324639,0.322096,0.321032,0.319599,0.318119,0.317610,0.315575,0.315252,0.312939,0.312893,0.309841,0.308407,0.307344,0.303783,0.299898,0.300638,0.299112,0.300361,0.298927,0.296846,0.296430,0.295181,0.295413,0.294996,0.292222,0.292037,0.288753,0.287412,0.285424,0.279643,0.272660,0.268128,0.265353,0.264151,0.262486,0.262671,0.262116,0.261607,0.261006,0.260636
pre_act,1e-07,16,loss,0.386206,0.385842,0.385164,0.384695,0.384522,0.384027,0.383327,0.382722,0.382684,0.381894,0.381656,0.381065,0.380345,0.380164,0.379536,0.378934,0.378779,0.378133,0.377295,0.377257,0.376595,0.376135,0.375644,0.375227,0.374607,0.374430,0.373737,0.373314,0.373204,0.372393,0.372324,0.372071,0.371708,0.371386,0.370944,0.371016,0.370287,0.369932,0.369610,0.369285,0.369000,0.368337,0.368246,0.368144,0.367786,0.367426,0.367603,0.367189,0.366476,0.366136
pre_act,1e-07,16,accuracy,0.204008,0.204077,0.203950,0.206484,0.205327,0.206183,0.207028,0.207074,0.205408,0.206658,0.205477,0.206461,0.208439,0.208891,0.209180,0.208844,0.208613,0.207965,0.207942,0.208937,0.209284,0.210152,0.211193,0.210649,0.210811,0.211575,0.210730,0.211367,0.211320,0.211610,0.213114,0.212096,0.211760,0.212350,0.212026,0.211968,0.211656,0.213530,0.213924,0.213854,0.213877,0.212825,0.211934,0.212408,0.213924,0.212663,0.214525,0.213380,0.212686,0.215382
pre_act,1e-07,16,val_loss,0.289633,0.289640,0.289778,0.290309,0.292659,0.304102,0.331370,0.358247,0.372631,0.380184,0.383135,0.384354,0.384521,0.384264,0.384132,0.383647,0.383290,0.382851,0.382224,0.381745,0.381190,0.380778,0.380249,0.379517,0.379126,0.378629,0.378246,0.377818,0.377598,0.377254,0.376765,0.376340,0.375914,0.375482,0.375177,0.374786,0.374430,0.373993,0.373557,0.373274,0.372911,0.372698,0.372425,0.371908,0.371718,0.371264,0.371112,0.370827,0.370564,0.370140
pre_act,1e-07,16,val_accuracy,0.245237,0.246578,0.247688,0.242832,0.237236,0.232427,0.222207,0.219663,0.211617,0.208518,0.207825,0.207593,0.206345,0.206622,0.206484,0.206299,0.207501,0.207686,0.207547,0.207177,0.207362,0.207825,0.207732,0.209397,0.208195,0.209813,0.208888,0.209489,0.209258,0.210044,0.209813,0.210923,0.210553,0.211339,0.212079,0.211247,0.212033,0.211478,0.211987,0.210692,0.211016,0.211755,0.211709,0.212079,0.212310,0.211802,0.212033,0.212218,0.212172,0.212357
pre_act,1e-08,16,loss,0.361373,0.361138,0.361214,0.361165,0.361123,0.361012,0.361120,0.360996,0.360459,0.360700,0.360725,0.360705,0.360731,0.360466,0.360335,0.360208,0.360020,0.360275,0.360400,0.360189,0.359946,0.360061,0.359928,0.359541,0.359531,0.359587,0.359818,0.359621,0.359526,0.359244,0.358650,0.359360,0.359335,0.359001,0.358692,0.359004,0.358880,0.358825,0.358770,0.358660,0.358653,0.358332,0.358105,0.358387,0.358345,0.358188,0.357866,0.357898,0.358013,0.357682
pre_act,1e-08,16,accuracy,0.244863,0.245071,0.245094,0.246413,0.245962,0.243926,0.244412,0.244226,0.245083,0.244874,0.245974,0.245511,0.244666,0.244608,0.244932,0.246170,0.245198,0.246529,0.246297,0.245777,0.245777,0.246263,0.246969,0.245997,0.246633,0.244909,0.244111,0.245221,0.246749,0.246240,0.246540,0.246066,0.246217,0.246182,0.245152,0.246540,0.247026,0.248241,0.246078,0.246934,0.247732,0.247836,0.247802,0.248345,0.247374,0.247640,0.247362,0.247964,0.247212,0.247431
pre_act,1e-08,16,val_loss,0.289245,0.289238,0.289248,0.289444,0.290878,0.298653,0.317454,0.338030,0.350771,0.357060,0.359997,0.361227,0.361963,0.362232,0.362193,0.362150,0.361934,0.361765,0.361661,0.361583,0.361569,0.361692,0.361587,0.361499,0.361369,0.361293,0.361075,0.361008,0.361006,0.360993,0.360998,0.360990,0.360768,0.360833,0.360899,0.360810,0.360638,0.360525,0.360410,0.360208,0.360277,0.360072,0.359977,0.359854,0.359919,0.359777,0.359612,0.359552,0.359558,0.359415
pre_act,1e-08,16,val_accuracy,0.249954,0.248890,0.257723,0.261561,0.257122,0.262486,0.257029,0.246670,0.249121,0.243294,0.243849,0.244173,0.244219,0.243803,0.243757,0.244497,0.244081,0.244173,0.243896,0.243757,0.243618,0.244404,0.243526,0.243017,0.243711,0.243988,0.245329,0.245792,0.244774,0.244774,0.244913,0.244913,0.244219,0.244959,0.244081,0.244266,0.244959,0.245237,0.245884,0.245792,0.246069,0.246855,0.246717,0.246809,0.246485,0.246717,0.247133,0.246347,0.246763,0.246902
pre_act,1e-09,16,loss,0.426072,0.425913,0.425767,0.425762,0.426060,0.426004,0.425876,0.425665,0.425987,0.426440,0.426157,0.425738,0.425622,0.425849,0.425983,0.425580,0.425736,0.425929,0.425962,0.425865,0.425833,0.426011,0.425870,0.425888,0.425776,0.425680,0.425535,0.425909,0.425920,0.425785,0.425819,0.425709,0.425968,0.425975,0.425874,0.425722,0.425939,0.425828,0.425826,0.425727,0.425888,0.425721,0.425442,0.425804,0.425717,0.425892,0.426070,0.425915,0.425757,0.426085
pre_act,1e-09,16,accuracy,0.218274,0.217592,0.218679,0.218043,0.217673,0.218228,0.218101,0.218355,0.218020,0.218575,0.218922,0.217626,0.218702,0.218876,0.217175,0.218494,0.218286,0.218344,0.218101,0.218193,0.218378,0.218772,0.217673,0.217603,0.217730,0.217673,0.218621,0.218540,0.217001,0.217707,0.217996,0.218112,0.217649,0.218147,0.217638,0.217800,0.217684,0.219235,0.218563,0.219246,0.218957,0.218378,0.217580,0.219223,0.217175,0.218401,0.217753,0.218760,0.218344,0.218517
pre_act,1e-09,16,val_loss,0.289192,0.289282,0.289659,0.290699,0.295563,0.320323,0.368465,0.402017,0.416991,0.423175,0.425896,0.427043,0.427757,0.427971,0.428029,0.428032,0.428061,0.428032,0.428114,0.428005,0.427965,0.428191,0.428027,0.428127,0.428076,0.428258,0.428222,0.428119,0.428107,0.428089,0.428092,0.428145,0.428076,0.428085,0.428111,0.428200,0.428109,0.427959,0.427962,0.428048,0.427978,0.428015,0.428084,0.427891,0.427875,0.427984,0.428038,0.428064,0.428172,0.428241
pre_act,1e-09,16,val_accuracy,0.196865,0.196495,0.198437,0.199408,0.207686,0.213282,0.216704,0.219756,0.219340,0.219478,0.219802,0.219987,0.220311,0.219478,0.219941,0.220218,0.219987,0.219756,0.220172,0.219848,0.219987,0.220080,0.219848,0.219663,0.219987,0.220265,0.219802,0.219710,0.220218,0.219663,0.220080,0.220265,0.219802,0.220033,0.219617,0.220311,0.220126,0.220033,0.220218,0.219848,0.220357,0.219987,0.220311,0.220357,0.220126,0.219895,0.219895,0.219756,0.219293,0.219525
pre_act_mod,0.1,16,loss,0.479629,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977,0.480977
pre_act_mod,0.1,16,accuracy,0.276762,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727,0.276727
pre_act_mod,0.1,16,val_loss,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534,0.480534
pre_act_mod,0.1,16,val_accuracy,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684,0.284684
pre_act_mod,0.01,16,loss,0.469906,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085
pre_act_mod,0.01,16,accuracy,0.183274,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557
